elementId,quantity
4113915,10
4109995,10
4173805,10
4121739,40
4153825,20
6253884,40
4524929,20
4177932,40
4159007,10
4125278,20
4157103,10
4504371,80
6173925,70
306221,90
4210719,30
4211061,10
4210794,10
4210848,80
4211052,30
4568734,20
4211053,10
4211008,10
6057986,40
4569382,30
6284589,10
4211242,40
4211149,50
4211181,30
4211210,10
4221744,10
4216581,10
6244796,30
6244904,30
6223655,30
6245269,80
6240204,120
6254254,120
6274738,40
614101,20
