elementId,quantity
4159553,125
4113988,50
4609726,25
4125253,250
4114026,200
4550324,100
4157277,150
4173805,25
4121739,50
4153825,25
6253884,100
4524929,50
4177932,50
4125278,50
4157103,50
4504371,100
6173925,100
6229130,50
6177146,300
4538252,25
4211181,75
4216581,25
6284586,150
300501,100
300401,50
301001,450
300301,100
300201,50
4567449,500
371001,100
366601,150
379501,50
303601,25
403201,25
4515347,25
6034044,50
306901,25
663601,100
6044691,25
