elementId,quantity
4114319,20
4113917,20
4114309,10
6284573,20
4153825,10
4159007,10
4504371,40
4569382,300
6284589,100
4211183,20
4216581,30
6284586,70
6223655,30
6245269,80
6240204,30
6254254,220
4567449,40
474001,10
302201,10
4528341,20
4144012,10
614101,10
403201,10
4515347,20
307001,110
306901,130
663601,10
306801,40
4560178,20
6284572,40
